,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,negMarketValue,dealAmount,turnoverRate,accumAdjFactor,turnoverValue,marketValue,isOpen,vwap
1373,600519.XSHG,600519,贵州茅台,XSHG,2015-08-28,171.97,197.07,170.164,170.417,163.296,168.113,8992583,242006506170,27221.0,0.0072,0.8726353645,1720106859,242006506170,1,166.918
1374,600519.XSHG,600519,贵州茅台,XSHG,2015-08-31,168.113,192.65,165.225,170.6,161.595,170.487,6273019,245423364186,19668.0,0.005,0.8726353645,1198185023,245423364186,1,166.679
1375,600519.XSHG,600519,贵州茅台,XSHG,2015-09-01,170.487,195.37,167.389,170.164,164.055,169.614,8743269,244167166386,16445.0,0.007,0.8726353645,1688392993,244167166386,1,168.513
1376,600519.XSHG,600519,贵州茅台,XSHG,2015-09-02,169.614,194.37,165.897,170.164,165.103,169.824,10694546,244468653858,18840.0,0.0085,0.8726353645,2052413262,244468653858,1,167.469
1377,600519.XSHG,600519,贵州茅台,XSHG,2015-09-07,169.824,194.61,168.07,169.291,164.623,164.675,3221642,237057086838,14156.0,0.0026,0.8726353645,615819752,237057086838,1,166.805
1378,600519.XSHG,600519,贵州茅台,XSHG,2015-09-08,164.675,188.71,164.457,166.211,161.438,165.207,3309858,237823367496,13162.0,0.0026,0.8726353645,621914336,237823367496,1,163.966
1379,600519.XSHG,600519,贵州茅台,XSHG,2015-09-09,165.207,189.32,165.923,169.178,165.923,167.424,3521516,241014109908,11754.0,0.0028,0.8726353645,676337501,241014109908,1,167.597
1380,600519.XSHG,600519,贵州茅台,XSHG,2015-09-10,167.424,191.86,166.132,168.68,165.05,168.602,2685248,242709976938,8639.0,0.0021,0.8726353645,514766384,242709976938,1,167.286
1381,600519.XSHG,600519,贵州茅台,XSHG,2015-09-11,168.602,193.21,167.441,169.379,166.717,168.34,1693214,242333117598,6186.0,0.0013,0.8726353645,326277629,242333117598,1,168.154
1382,600519.XSHG,600519,贵州茅台,XSHG,2015-09-14,168.34,192.91,167.921,176.97,163.968,176.735,8617555,254417740434,20526.0,0.0069,0.8726353645,1678995779,254417740434,1,170.019
1383,600519.XSHG,600519,贵州茅台,XSHG,2015-09-15,176.735,202.53,172.791,176.29,170.269,176.272,5188434,253751955600,14374.0,0.0041,0.8726353645,1035493477,253751955600,1,174.158
1384,600519.XSHG,600519,贵州茅台,XSHG,2015-09-16,176.272,202.0,174.536,182.852,172.546,178.498,3719802,256955259990,12628.0,0.003,0.8726353645,753188784,256955259990,1,176.692
1385,600519.XSHG,600519,贵州茅台,XSHG,2015-09-17,178.498,204.55,176.796,179.588,172.441,172.782,2642300,248727164400,11781.0,0.0021,0.8726353645,533638541,248727164400,1,176.237
1386,600519.XSHG,600519,贵州茅台,XSHG,2015-09-18,172.782,198.0,173.305,175.304,172.782,174.03,1564276,250523527254,8320.0,0.0012,0.8726353645,312040970,250523527254,1,174.073
1387,600519.XSHG,600519,贵州茅台,XSHG,2015-09-21,174.03,199.43,172.791,175.138,172.782,173.916,1652767,250360221540,6009.0,0.0013,0.8726353645,329196735,250360221540,1,173.811
1388,600519.XSHG,600519,贵州茅台,XSHG,2015-09-22,173.916,199.3,175.199,175.557,173.637,173.89,1645740,250322535606,6475.0,0.0013,0.8726353645,329161941,250322535606,1,174.534
1389,600519.XSHG,600519,贵州茅台,XSHG,2015-09-23,173.89,199.27,172.04,173.646,169.379,169.92,2234432,244606835616,8516.0,0.0018,0.8726353645,438412337,244606835616,1,171.218
1390,600519.XSHG,600519,贵州茅台,XSHG,2015-09-24,169.92,194.72,170.862,171.281,168.244,169.291,1388674,243702373200,6580.0,0.0011,0.8726353645,269653188,243702373200,1,169.449
1391,600519.XSHG,600519,贵州茅台,XSHG,2015-09-25,169.291,194.0,169.283,170.077,165.364,168.82,2445597,243024026388,7864.0,0.0019,0.8726353645,470411106,243024026388,1,167.852
1392,600519.XSHG,600519,贵州茅台,XSHG,2015-09-28,168.82,193.46,167.092,167.808,165.129,167.005,1234110,240411134964,4656.0,0.001,0.8726353645,235369401,240411134964,1,166.429
1393,600519.XSHG,600519,贵州茅台,XSHG,2015-09-29,167.005,191.38,165.408,166.996,164.317,165.949,1840982,238891135626,7221.0,0.0015,0.8726353645,348759190,238891135626,1,165.314
1394,600519.XSHG,600519,贵州茅台,XSHG,2015-09-30,165.949,190.17,166.001,167.092,165.949,166.071,1163463,239067003318,5137.0,0.0009,0.8726353645,222178053,239067003318,1,166.641
1395,600519.XSHG,600519,贵州茅台,XSHG,2015-10-08,166.071,190.31,173.462,175.906,171.909,172.363,3439179,248124189456,10643.0,0.0027,0.8726353645,684138047,248124189456,1,173.589
1396,600519.XSHG,600519,贵州茅台,XSHG,2015-10-09,172.363,197.52,173.462,173.567,171.473,171.866,1572174,247408156710,7219.0,0.0013,0.8726353645,310187702,247408156710,1,172.17
1397,600519.XSHG,600519,贵州茅台,XSHG,2015-10-12,171.866,196.95,173.654,178.445,172.651,172.86,4903000,248840222202,14518.0,0.0039,0.8726353645,982174156,248840222202,1,174.807
1398,600519.XSHG,600519,贵州茅台,XSHG,2015-10-13,172.86,198.09,172.86,174.606,172.86,173.428,1575113,249656750772,5320.0,0.0013,0.8726353645,313495454,249656750772,1,173.681
1399,600519.XSHG,600519,贵州茅台,XSHG,2015-10-14,173.428,198.74,173.637,174.091,171.918,172.633,1521339,248513610774,5352.0,0.0012,0.8726353645,301666756,248513610774,1,173.035
1400,600519.XSHG,600519,贵州茅台,XSHG,2015-10-15,172.633,197.83,172.921,174.85,172.398,174.518,1655013,251226998022,6639.0,0.0013,0.8726353645,329836775,251226998022,1,173.912
1401,600519.XSHG,600519,贵州茅台,XSHG,2015-10-16,174.518,199.99,175.592,176.621,174.012,175.173,1923843,252169146372,7619.0,0.0015,0.8726353645,386383069,252169146372,1,175.259
1402,600519.XSHG,600519,贵州茅台,XSHG,2015-10-19,175.173,200.74,178.838,178.838,176.185,176.901,2612145,254656418016,8494.0,0.0021,0.8726353645,531101872,254656418016,1,177.424
1403,600519.XSHG,600519,贵州茅台,XSHG,2015-10-20,176.901,202.72,176.29,177.04,175.557,176.246,1478429,253714269666,5326.0,0.0012,0.8726353645,298284287,253714269666,1,176.061
1404,600519.XSHG,600519,贵州茅台,XSHG,2015-10-21,176.246,201.97,176.342,176.752,171.918,174.798,2234914,251628981318,6872.0,0.0018,0.8726353645,447195037,251628981318,1,174.61
1405,600519.XSHG,600519,贵州茅台,XSHG,2015-10-22,174.798,200.31,174.736,176.909,174.03,176.735,2372030,254417740434,6645.0,0.0019,0.8726353645,478632748,254417740434,1,176.082
1406,600519.XSHG,600519,贵州茅台,XSHG,2015-10-23,176.735,202.53,179.588,189.885,179.37,184.109,5627734,265032611844,18417.0,0.0045,0.8726353645,1189746955,265032611844,1,184.482
1407,600519.XSHG,600519,贵州茅台,XSHG,2015-10-26,184.109,210.98,184.999,190.496,181.508,189.999,4334626,273511946994,14313.0,0.0035,0.8726353645,932490839,273511946994,1,187.727
1408,600519.XSHG,600519,贵州茅台,XSHG,2015-10-27,189.999,217.73,189.449,189.955,185.505,187.835,2257279,270396576450,8268.0,0.0018,0.8726353645,484597005,270396576450,1,187.339
1409,600519.XSHG,600519,贵州茅台,XSHG,2015-10-28,187.835,215.25,187.608,187.608,184.911,185.383,1655922,266866660632,6892.0,0.0013,0.8726353645,353020506,266866660632,1,186.034
1410,600519.XSHG,600519,贵州茅台,XSHG,2015-10-29,185.383,212.44,184.999,187.433,184.999,185.871,1345435,267570131400,5185.0,0.0011,0.8726353645,287688318,267570131400,1,186.592
1411,600519.XSHG,600519,贵州茅台,XSHG,2015-10-30,185.871,213.0,185.828,188.315,185.103,186.622,1225791,268650461508,4367.0,0.001,0.8726353645,263117287,268650461508,1,187.312
1412,600519.XSHG,600519,贵州茅台,XSHG,2015-11-02,186.622,213.86,187.268,188.367,185.435,185.487,1529820,267017404368,5384.0,0.0012,0.8726353645,328246682,267017404368,1,187.237
1413,600519.XSHG,600519,贵州茅台,XSHG,2015-11-03,185.487,212.56,185.802,188.28,181.857,183.0,2317329,263437240638,8825.0,0.0018,0.8726353645,493565252,263437240638,1,185.862
1414,600519.XSHG,600519,贵州茅台,XSHG,2015-11-04,183.0,209.71,183.76,188.489,183.349,187.599,3080972,270057403044,11201.0,0.0025,0.8726353645,659118997,270057403044,1,186.685
1415,600519.XSHG,600519,贵州茅台,XSHG,2015-11-05,187.599,214.98,187.268,194.842,186.308,188.978,4998258,272042195568,15185.0,0.004,0.8726353645,1087812237,272042195568,1,189.919
1416,600519.XSHG,600519,贵州茅台,XSHG,2015-11-06,188.978,216.56,189.667,190.758,188.105,190.601,2169571,274378723476,7488.0,0.0017,0.8726353645,471929422,274378723476,1,189.817
1417,600519.XSHG,600519,贵州茅台,XSHG,2015-11-09,190.601,218.42,193.725,196.046,191.107,192.704,4052729,277406160174,10801.0,0.0032,0.8726353645,900398639,277406160174,1,193.874
1418,600519.XSHG,600519,贵州茅台,XSHG,2015-11-10,192.704,220.83,191.98,195.575,191.247,194.057,2872976,279353266764,7286.0,0.0023,0.8726353645,639416128,279353266764,1,194.216
1419,600519.XSHG,600519,贵州茅台,XSHG,2015-11-11,194.057,222.38,193.734,194.598,190.758,192.111,2381550,276551945670,6284.0,0.0019,0.8726353645,524296324,276551945670,1,192.11
1420,600519.XSHG,600519,贵州茅台,XSHG,2015-11-12,192.111,220.15,192.18,194.598,191.439,191.989,1618085,276376077978,6390.0,0.0013,0.8726353645,357408916,276376077978,1,192.751
1421,600519.XSHG,600519,贵州茅台,XSHG,2015-11-13,191.989,220.01,190.322,191.543,187.468,187.713,2839718,270220708758,9087.0,0.0023,0.8726353645,614644801,270220708758,1,188.878
1422,600519.XSHG,600519,贵州茅台,XSHG,2015-11-16,187.713,215.11,185.435,188.926,184.999,186.552,2391670,268549965684,7808.0,0.0019,0.8726353645,511461320,268549965684,1,186.614
1423,600519.XSHG,600519,贵州茅台,XSHG,2015-11-17,186.552,213.78,187.372,189.798,185.993,187.058,2198635,269278560408,9547.0,0.0018,0.8726353645,473813948,269278560408,1,188.056
1424,600519.XSHG,600519,贵州茅台,XSHG,2015-11-18,187.058,214.36,186.386,188.489,186.386,187.32,1972554,269655419748,4691.0,0.0016,0.8726353645,423815322,269655419748,1,187.491
1425,600519.XSHG,600519,贵州茅台,XSHG,2015-11-19,187.32,214.66,186.744,188.489,186.657,187.643,1526276,270120212934,4607.0,0.0012,0.8726353645,327777826,270120212934,1,187.404
1426,600519.XSHG,600519,贵州茅台,XSHG,2015-11-20,187.643,215.03,187.739,188.297,185.959,186.5,2227423,268474593816,5859.0,0.0018,0.8726353645,476413651,268474593816,1,186.644
1427,600519.XSHG,600519,贵州茅台,XSHG,2015-11-23,186.5,213.72,185.871,186.604,185.444,185.54,2099473,267092776236,4835.0,0.0017,0.8726353645,446996434,267092776236,1,185.792
1428,600519.XSHG,600519,贵州茅台,XSHG,2015-11-24,185.54,212.62,185.339,186.116,183.253,184.728,2046902,265924512282,5264.0,0.0016,0.8726353645,431548236,265924512282,1,183.978
1429,600519.XSHG,600519,贵州茅台,XSHG,2015-11-25,184.728,211.69,184.737,185.871,183.602,185.854,2424981,267545007444,5948.0,0.0019,0.8726353645,512351419,267545007444,1,184.371
1430,600519.XSHG,600519,贵州茅台,XSHG,2015-11-26,185.854,212.98,186.299,186.561,184.85,185.732,1880453,267369139752,5369.0,0.0015,0.8726353645,400523684,267369139752,1,185.865
1431,600519.XSHG,600519,贵州茅台,XSHG,2015-11-27,185.732,212.84,185.426,185.47,180.313,181.281,1622072,260962530972,6283.0,0.0013,0.8726353645,339061425,260962530972,1,182.407
1432,600519.XSHG,600519,贵州茅台,XSHG,2015-11-30,181.281,207.74,181.543,187.425,181.325,187.014,3344003,269215750518,9424.0,0.0027,0.8726353645,702029940,269215750518,1,183.198
1433,600519.XSHG,600519,贵州茅台,XSHG,2015-12-01,187.014,214.31,185.871,186.7,184.126,186.569,1887754,268575089640,6240.0,0.0015,0.8726353645,400895906,268575089640,1,185.319
1434,600519.XSHG,600519,贵州茅台,XSHG,2015-12-02,186.569,213.8,187.163,198.088,184.999,193.359,4789145,278348308524,13418.0,0.0038,0.8726353645,1055325951,278348308524,1,192.292
1435,600519.XSHG,600519,贵州茅台,XSHG,2015-12-03,193.359,221.58,191.107,193.201,189.1,192.154,2238683,276614755560,6679.0,0.0018,0.8726353645,489928569,276614755560,1,190.973
1436,600519.XSHG,600519,贵州茅台,XSHG,2015-12-04,192.154,220.2,191.945,191.945,187.625,187.887,2084871,270471948318,7274.0,0.0017,0.8726353645,452200743,270471948318,1,189.271
1437,600519.XSHG,600519,贵州茅台,XSHG,2015-12-07,187.887,215.31,187.617,189.344,186.046,187.189,1925509,269466990078,6503.0,0.0015,0.8726353645,413697607,269466990078,1,187.487
1438,600519.XSHG,600519,贵州茅台,XSHG,2015-12-08,187.189,214.51,187.224,187.224,184.527,184.946,1739368,266238561732,5859.0,0.0014,0.8726353645,370510935,266238561732,1,185.884
1439,600519.XSHG,600519,贵州茅台,XSHG,2015-12-09,184.946,211.94,184.632,187.66,184.562,187.154,1411977,269416742166,5541.0,0.0011,0.8726353645,302039607,269416742166,1,186.668
1440,600519.XSHG,600519,贵州茅台,XSHG,2015-12-10,187.154,214.47,187.617,188.664,184.99,185.836,1378671,267519883488,6143.0,0.0011,0.8726353645,295297553,267519883488,1,186.91
1441,600519.XSHG,600519,贵州茅台,XSHG,2015-12-11,185.836,212.96,185.435,185.435,183.69,184.484,1303548,265572776898,5180.0,0.001,0.8726353645,275655733,265572776898,1,184.532
1442,600519.XSHG,600519,贵州茅台,XSHG,2015-12-14,184.484,211.41,183.419,187.512,182.381,186.831,2070134,268951948980,6181.0,0.0016,0.8726353645,439584116,268951948980,1,185.3
1443,600519.XSHG,600519,贵州茅台,XSHG,2015-12-15,186.831,214.1,186.569,187.259,185.069,187.189,1508839,269466990078,6108.0,0.0012,0.8726353645,321828819,269466990078,1,186.129
1444,600519.XSHG,600519,贵州茅台,XSHG,2015-12-16,187.189,214.51,187.102,187.302,185.514,186.665,2014480,268713271398,8858.0,0.0016,0.8726353645,430371563,268713271398,1,186.429
1445,600519.XSHG,600519,贵州茅台,XSHG,2015-12-17,186.665,213.91,187.084,189.257,186.744,188.367,2425321,271162857108,7400.0,0.0019,0.8726353645,523818380,271162857108,1,188.471
1446,600519.XSHG,600519,贵州茅台,XSHG,2015-12-18,188.367,215.86,188.053,191.238,187.713,189.257,2846020,272444178864,9996.0,0.0023,0.8726353645,618897538,272444178864,1,189.764
1447,600519.XSHG,600519,贵州茅台,XSHG,2015-12-21,189.257,216.88,190.235,199.991,190.235,198.114,5939189,285194586534,17144.0,0.0047,0.8726353645,1341466585,285194586534,1,197.1
1448,600519.XSHG,600519,贵州茅台,XSHG,2015-12-22,198.114,227.03,197.914,197.914,194.842,196.369,2840245,282682190934,8733.0,0.0023,0.8726353645,638684794,282682190934,1,196.229
1449,600519.XSHG,600519,贵州茅台,XSHG,2015-12-23,196.369,225.03,196.736,197.818,194.336,194.598,2237497,280132109400,6883.0,0.0018,0.8726353645,501438271,280132109400,1,195.564
1450,600519.XSHG,600519,贵州茅台,XSHG,2015-12-24,194.598,223.0,195.453,196.936,194.772,196.151,1557788,282368141484,4658.0,0.0012,0.8726353645,350137309,282368141484,1,196.138
1451,600519.XSHG,600519,贵州茅台,XSHG,2015-12-25,196.151,224.78,196.343,196.919,194.493,195.907,1154295,282016406100,3386.0,0.0009,0.8726353645,258870006,282016406100,1,195.703
1452,600519.XSHG,600519,贵州茅台,XSHG,2015-12-28,195.907,224.5,196.762,197.216,191.107,191.212,2559452,275258061936,7976.0,0.002,0.8726353645,569404122,275258061936,1,194.136
1453,600519.XSHG,600519,贵州茅台,XSHG,2015-12-29,191.212,219.12,190.776,192.364,190.68,191.831,1577433,276149962374,5299.0,0.0013,0.8726353645,345982477,276149962374,1,191.397
1454,600519.XSHG,600519,贵州茅台,XSHG,2015-12-30,191.831,219.83,192.137,192.556,189.816,190.985,2014766,274931450508,6310.0,0.0016,0.8726353645,440489185,274931450508,1,190.785
1455,600519.XSHG,600519,贵州茅台,XSHG,2015-12-31,190.985,218.86,190.426,191.543,190.077,190.4,1967387,274089797982,6765.0,0.0016,0.8726353645,429872169,274089797982,1,190.67
1456,600519.XSHG,600519,贵州茅台,XSHG,2016-01-04,190.4,218.19,190.235,190.235,183.245,183.271,1734969,263826661956,5722.0,0.0014,0.8726353645,371909829,263826661956,1,187.059
1457,600519.XSHG,600519,贵州茅台,XSHG,2016-01-05,183.271,210.02,183.253,186.718,181.081,185.714,3190891,267344015796,10586.0,0.0025,0.8726353645,672596329,267344015796,1,183.94
1458,600519.XSHG,600519,贵州茅台,XSHG,2016-01-06,185.714,212.82,185.679,186.447,182.643,185.156,2376090,266540049204,8495.0,0.0019,0.8726353645,502483565,266540049204,1,184.541
1459,600519.XSHG,600519,贵州茅台,XSHG,2016-01-07,185.156,212.18,182.372,182.372,174.553,176.473,814868,254040881094,2359.0,0.0006,0.8726353645,167829920,254040881094,1,179.728
1460,600519.XSHG,600519,贵州茅台,XSHG,2016-01-08,176.473,202.23,178.166,181.508,174.527,178.567,4451009,257055755814,13836.0,0.0035,0.8726353645,911812833,257055755814,1,178.764
1461,600519.XSHG,600519,贵州茅台,XSHG,2016-01-11,178.567,204.63,177.285,177.834,174.003,174.405,2970258,251063692308,10041.0,0.0024,0.8726353645,596838948,251063692308,1,175.346
1462,600519.XSHG,600519,贵州茅台,XSHG,2016-01-12,174.405,199.86,175.487,176.36,171.037,171.726,4028723,247207165062,11123.0,0.0032,0.8726353645,801495583,247207165062,1,173.607
1463,600519.XSHG,600519,贵州茅台,XSHG,2016-01-13,171.726,196.79,173.742,179.763,173.305,174.335,2920198,250963196484,11535.0,0.0023,0.8726353645,592420624,250963196484,1,177.032
1464,600519.XSHG,600519,贵州茅台,XSHG,2016-01-14,174.335,199.78,172.005,179.745,170.609,178.733,3477606,257294433396,10073.0,0.0028,0.8726353645,699341426,257294433396,1,175.486
1465,600519.XSHG,600519,贵州茅台,XSHG,2016-01-15,178.733,204.82,178.672,179.92,172.782,173.654,2668119,249983362200,9000.0,0.0021,0.8726353645,537750009,249983362200,1,175.877
1466,600519.XSHG,600519,贵州茅台,XSHG,2016-01-18,173.654,199.0,172.782,176.621,172.084,174.03,2737123,250523527254,7525.0,0.0022,0.8726353645,548614385,250523527254,1,174.906
1467,600519.XSHG,600519,贵州茅台,XSHG,2016-01-19,174.03,199.43,175.4,183.541,174.536,183.463,5911022,264103025472,16167.0,0.0047,0.8726353645,1224859286,264103025472,1,180.824
1468,600519.XSHG,600519,贵州茅台,XSHG,2016-01-20,183.463,210.24,180.636,183.393,175.408,176.552,4096866,254153938896,14291.0,0.0033,0.8726353645,835946965,254153938896,1,178.057
1469,600519.XSHG,600519,贵州茅台,XSHG,2016-01-21,176.552,202.32,175.627,178.532,174.44,174.754,2183229,251566171428,8052.0,0.0017,0.8726353645,439737651,251566171428,1,175.763
1470,600519.XSHG,600519,贵州茅台,XSHG,2016-01-22,174.754,200.26,177.241,177.494,173.489,176.918,2273348,254681541972,8400.0,0.0018,0.8726353645,456952021,254681541972,1,175.403
1471,600519.XSHG,600519,贵州茅台,XSHG,2016-01-25,176.918,202.74,177.145,177.573,175.836,176.944,1375045,254719227906,5480.0,0.0011,0.8726353645,278273547,254719227906,1,176.599
1472,600519.XSHG,600519,贵州茅台,XSHG,2016-01-26,176.944,202.77,175.391,178.428,173.218,173.663,2228092,249995924178,8817.0,0.0018,0.8726353645,448487464,249995924178,1,175.651
1473,600519.XSHG,600519,贵州茅台,XSHG,2016-01-27,173.663,199.01,174.51,175.304,170.775,174.466,2984041,251151626154,11228.0,0.0024,0.8726353645,589842577,251151626154,1,172.49
1474,600519.XSHG,600519,贵州茅台,XSHG,2016-01-28,174.466,199.93,174.309,174.309,170.705,171.595,1790300,247018735392,7541.0,0.0014,0.8726353645,353744037,247018735392,1,172.423
1475,600519.XSHG,600519,贵州茅台,XSHG,2016-01-29,171.595,196.64,172.328,176.709,171.909,175.094,2309024,252056088570,8775.0,0.0018,0.8726353645,461975279,252056088570,1,174.592
1476,600519.XSHG,600519,贵州茅台,XSHG,2016-02-01,175.094,200.65,176.36,176.97,174.431,175.653,1917802,252860055162,5744.0,0.0015,0.8726353645,386028337,252860055162,1,175.65
1477,600519.XSHG,600519,贵州茅台,XSHG,2016-02-02,175.653,201.29,176.272,178.716,175.086,178.498,1784208,256955259990,6652.0,0.0014,0.8726353645,362596993,256955259990,1,177.342
1478,600519.XSHG,600519,贵州茅台,XSHG,2016-02-03,178.498,204.55,176.778,178.506,175.836,177.721,1515699,255837243948,5202.0,0.0012,0.8726353645,307933687,255837243948,1,177.287
1479,600519.XSHG,600519,贵州茅台,XSHG,2016-02-04,177.721,203.66,178.716,179.658,177.616,178.882,1662475,257507987022,6129.0,0.0013,0.8726353645,340315128,257507987022,1,178.632
1480,600519.XSHG,600519,贵州茅台,XSHG,2016-02-05,178.882,204.99,178.882,179.047,176.735,177.904,1422767,256101045486,4296.0,0.0011,0.8726353645,290691678,256101045486,1,178.292
1481,600519.XSHG,600519,贵州茅台,XSHG,2016-02-15,177.904,203.87,174.527,177.145,174.178,174.885,1947018,251754601098,6758.0,0.0015,0.8726353645,390748384,251754601098,1,175.13
1482,600519.XSHG,600519,贵州茅台,XSHG,2016-02-16,174.885,200.41,175.016,181.508,175.016,177.948,1922316,256163855376,7644.0,0.0015,0.8726353645,393326285,256163855376,1,178.55
1483,600519.XSHG,600519,贵州茅台,XSHG,2016-02-17,177.948,203.92,177.791,178.82,174.972,176.534,2034911,254128814940,8675.0,0.0016,0.8726353645,411126979,254128814940,1,176.304
1484,600519.XSHG,600519,贵州茅台,XSHG,2016-02-18,176.534,202.3,177.32,177.669,175.487,176.019,1889256,253387658238,8276.0,0.0015,0.8726353645,381696249,253387658238,1,176.303
1485,600519.XSHG,600519,贵州茅台,XSHG,2016-02-19,176.019,201.71,175.941,177.302,175.513,177.241,1423846,255146335158,5112.0,0.0011,0.8726353645,287755552,255146335158,1,176.357
1486,600519.XSHG,600519,贵州茅台,XSHG,2016-02-22,177.241,203.11,179.763,181.787,179.763,181.334,2775986,261037902840,9754.0,0.0022,0.8726353645,574540624,261037902840,1,180.608
1487,600519.XSHG,600519,贵州茅台,XSHG,2016-02-23,181.334,207.8,181.307,187.599,180.653,185.356,3746089,266828974698,12539.0,0.003,0.8726353645,795824522,266828974698,1,185.384
1488,600519.XSHG,600519,贵州茅台,XSHG,2016-02-24,185.356,212.41,185.173,190.261,184.135,190.008,3312902,273524508972,11390.0,0.0026,0.8726353645,717612347,273524508972,1,189.023
1489,600519.XSHG,600519,贵州茅台,XSHG,2016-02-25,190.008,217.74,190.933,192.399,185.112,185.356,3948065,266828974698,11969.0,0.0031,0.8726353645,855036777,266828974698,1,188.988
1490,600519.XSHG,600519,贵州茅台,XSHG,2016-02-26,185.356,212.41,185.959,191.325,184.353,189.222,2833271,272393930952,9120.0,0.0023,0.8726353645,609924298,272393930952,1,187.854
1491,600519.XSHG,600519,贵州茅台,XSHG,2016-02-29,189.222,216.84,191.098,192.748,180.461,187.538,4771246,269969469198,13463.0,0.0038,0.8726353645,1022532377,269969469198,1,187.016
1492,600519.XSHG,600519,贵州茅台,XSHG,2016-03-01,187.538,214.91,188.454,192.242,183.602,190.601,3400459,274378723476,11427.0,0.0027,0.8726353645,736088847,274378723476,1,188.897
1493,600519.XSHG,600519,贵州茅台,XSHG,2016-03-02,190.601,218.42,191.107,196.779,190.819,195.662,4794266,281664670716,13560.0,0.0038,0.8726353645,1073462814,281664670716,1,195.388
1494,600519.XSHG,600519,贵州茅台,XSHG,2016-03-03,195.662,224.22,196.343,202.434,193.428,198.795,4019328,286174420818,10997.0,0.0032,0.8726353645,914557333,286174420818,1,198.559
1495,600519.XSHG,600519,贵州茅台,XSHG,2016-03-04,198.795,227.81,197.984,209.572,196.352,208.368,8583869,299954910684,16548.0,0.0068,0.8726353645,2007278355,299954910684,1,204.06
1496,600519.XSHG,600519,贵州茅台,XSHG,2016-03-07,208.368,238.78,207.783,209.432,201.622,203.883,3934555,293498053992,13016.0,0.0031,0.8726353645,924016283,293498053992,1,204.935
1497,600519.XSHG,600519,贵州茅台,XSHG,2016-03-08,203.883,233.64,203.586,203.586,198.088,200.017,2614722,287933097738,9314.0,0.0021,0.8726353645,600938828,287933097738,1,200.557
1498,600519.XSHG,600519,贵州茅台,XSHG,2016-03-09,200.017,229.21,198.088,203.019,197.303,198.472,1640260,285709627632,5882.0,0.0013,0.8726353645,375804071,285709627632,1,199.932
1499,600519.XSHG,600519,贵州茅台,XSHG,2016-03-10,198.472,227.44,199.825,203.935,198.961,199.013,2572746,286488470268,10457.0,0.002,0.8726353645,593953294,286488470268,1,201.46
1500,600519.XSHG,600519,贵州茅台,XSHG,2016-03-11,199.013,228.06,197.687,202.347,196.779,199.004,1632008,286475908290,5829.0,0.0013,0.8726353645,373343712,286475908290,1,199.627
1501,600519.XSHG,600519,贵州茅台,XSHG,2016-03-14,199.004,228.05,201.369,203.76,193.9,195.968,4527783,282104339946,16008.0,0.0036,0.8726353645,1029457824,282104339946,1,198.406
1502,600519.XSHG,600519,贵州茅台,XSHG,2016-03-15,195.968,224.57,196.168,204.537,195.767,202.382,3635633,291337393776,13102.0,0.0029,0.8726353645,832373597,291337393776,1,199.789
1503,600519.XSHG,600519,贵州茅台,XSHG,2016-03-16,202.382,231.92,200.898,202.888,196.343,199.493,2425097,287179379058,8357.0,0.0019,0.8726353645,555358085,287179379058,1,199.837
1504,600519.XSHG,600519,贵州茅台,XSHG,2016-03-17,199.493,228.61,200.706,204.284,199.223,200.322,2882095,288372766968,11199.0,0.0023,0.8726353645,665454446,288372766968,1,201.485
1505,600519.XSHG,600519,贵州茅台,XSHG,2016-03-18,200.322,229.56,202.451,202.678,197.024,197.216,7056894,283900702800,19822.0,0.0056,0.8726353645,1613934123,283900702800,1,199.574
1506,600519.XSHG,600519,贵州茅台,XSHG,2016-03-21,197.216,226.0,197.792,202.469,197.783,202.434,3854745,291412765644,13128.0,0.0031,0.8726353645,885665711,291412765644,1,200.497
1507,600519.XSHG,600519,贵州茅台,XSHG,2016-03-22,202.434,231.98,202.678,207.844,202.015,204.624,4176661,294565822122,13814.0,0.0033,0.8726353645,981582397,294565822122,1,205.083
1508,600519.XSHG,600519,贵州茅台,XSHG,2016-03-23,204.624,234.49,205.244,206.815,203.045,205.043,2141206,295168797066,7845.0,0.0017,0.8726353645,503035650,295168797066,1,205.009
1509,600519.XSHG,600519,贵州茅台,XSHG,2016-03-24,205.043,234.97,205.069,214.145,201.841,211.754,6206802,304828958148,18241.0,0.0049,0.8726353645,1487290878,304828958148,1,209.103
1510,600519.XSHG,600519,贵州茅台,XSHG,2016-03-25,211.754,242.66,211.614,217.976,210.323,213.778,4475616,307743337044,13248.0,0.0036,0.8726353645,1100326150,307743337044,1,214.537
1511,600519.XSHG,600519,贵州茅台,XSHG,2016-03-28,213.778,244.98,213.778,221.108,213.778,217.792,4833765,313521846924,13648.0,0.0038,0.8726353645,1207751715,313521846924,1,218.034
1512,600519.XSHG,600519,贵州茅台,XSHG,2016-03-29,217.792,249.58,217.81,219.031,213.307,216.51,3668805,311675236158,13128.0,0.0029,0.8726353645,911522995,311675236158,1,216.808
1513,600519.XSHG,600519,贵州茅台,XSHG,2016-03-30,216.51,248.11,217.286,218.508,214.215,216.99,2778260,312366144948,10021.0,0.0022,0.8726353645,688591402,312366144948,1,216.283
